method,len,repNo,time,rho,mae,rmse,rho_coef,mae_coef,rmse_coef
MVD,250,77,38.68499999999949,0.9752889722973846,0.03457793482888575,0.047925975339460684,0.9519481760322306,0.6638687967766269,0.794122930483051
MVD,250,77,38.68499999999949,0.9752889722973846,0.03457793482888575,0.047925975339460684,-0.43995127780265814,0.1558727573087202,0.2149754287969541
MVD,250,77,38.68499999999949,0.9752889722973846,0.03457793482888575,0.047925975339460684,-0.11613765030616055,0.07479600353402387,0.11543334847466236
MVD,250,77,38.68499999999949,0.9752889722973846,0.03457793482888575,0.047925975339460684,-0.250382691604006,0.1403036040782734,0.2908519616747356
MVD,250,77,38.68499999999949,0.9752889722973846,0.03457793482888575,0.047925975339460684,6.870242904342401e-4,0.12682460582088503,0.38638243234378805
LMD,50,78,1.8880000000008295,0.98134572283961,0.03473406426831531,0.04358523059599545,0.9817723402868112,0.44672542221031286,0.504681031264761
LMD,50,78,1.8880000000008295,0.98134572283961,0.03473406426831531,0.04358523059599545,-0.7431414542268212,0.10729039458981429,0.14018435030940068
LMD,50,78,1.8880000000008295,0.98134572283961,0.03473406426831531,0.04358523059599545,0.7485921864747099,0.09860027011703977,0.1308217896598149
LMD,50,78,1.8880000000008295,0.98134572283961,0.03473406426831531,0.04358523059599545,0.5595959490150092,0.23011474377240476,0.3156379551621412
LMD,50,78,1.8880000000008295,0.98134572283961,0.03473406426831531,0.04358523059599545,0.9105746208448923,0.2256783759488254,0.2951699086175078
MVD,50,78,4.54700000000048,0.9799299881675095,0.034899686417678245,0.04585429159418603,0.9693652854508227,0.5430373735490485,0.6110912471527123
MVD,50,78,4.54700000000048,0.9799299881675095,0.034899686417678245,0.04585429159418603,-0.5532726367643745,0.08118906685167294,0.11944097593330918
MVD,50,78,4.54700000000048,0.9799299881675095,0.034899686417678245,0.04585429159418603,0.7789998653653483,0.09048381060142023,0.12025337929516305
MVD,50,78,4.54700000000048,0.9799299881675095,0.034899686417678245,0.04585429159418603,0.8515368895586041,0.2887186936526279,0.35498488149204116
MVD,50,78,4.54700000000048,0.9799299881675095,0.034899686417678245,0.04585429159418603,0.9084542745863764,0.24940608593648847,0.3296614622856043
LMD,100,78,4.985000000000582,0.974730501570583,0.036674730825996996,0.04925807318795093,0.9664917221632394,0.5689395999852949,0.7415823600100436
LMD,100,78,4.985000000000582,0.974730501570583,0.036674730825996996,0.04925807318795093,0.19786852240314415,0.11375598808660889,0.14862667059397944
LMD,100,78,4.985000000000582,0.974730501570583,0.036674730825996996,0.04925807318795093,-0.1115442451349985,0.09186326345654763,0.11364143949130968
LMD,100,78,4.985000000000582,0.974730501570583,0.036674730825996996,0.04925807318795093,-0.3848074647486238,0.07458381548295134,0.0959664020094386
LMD,100,78,4.985000000000582,0.974730501570583,0.036674730825996996,0.04925807318795093,-0.21314649110303793,0.09550952233267886,0.13581428046729102
MVD,100,78,8.77599999999984,0.9214787130235259,0.052668728242246214,0.08729226917054793,0.9263275172514033,0.7517187836583298,0.8857416314603496
MVD,100,78,8.77599999999984,0.9214787130235259,0.052668728242246214,0.08729226917054793,-0.2370493655677418,0.264566593300949,0.4355361608846453
MVD,100,78,8.77599999999984,0.9214787130235259,0.052668728242246214,0.08729226917054793,-0.2341236958906788,0.138326422503993,0.18813305049365103
MVD,100,78,8.77599999999984,0.9214787130235259,0.052668728242246214,0.08729226917054793,3.8962268882875587e-4,0.2094150846112002,0.3974391060455436
MVD,100,78,8.77599999999984,0.9214787130235259,0.052668728242246214,0.08729226917054793,-0.22402056568594006,0.2632153204245304,0.633119599653295
LMD,150,78,9.497999999999593,0.9806999736588662,0.0352972353749603,0.0438710326024803,0.9442125184482597,0.6612431691942355,0.8350576275482223
LMD,150,78,9.497999999999593,0.9806999736588662,0.0352972353749603,0.0438710326024803,-0.4334015051315752,0.12880676923125864,0.18026333046586512
LMD,150,78,9.497999999999593,0.9806999736588662,0.0352972353749603,0.0438710326024803,0.5985505842455143,0.10742685353773093,0.1488359528275488
LMD,150,78,9.497999999999593,0.9806999736588662,0.0352972353749603,0.0438710326024803,-0.4306062262294625,0.10735960362861723,0.13888870471380807
LMD,150,78,9.497999999999593,0.9806999736588662,0.0352972353749603,0.0438710326024803,0.4309892440355076,0.0893674583369904,0.11766926147377976
MVD,150,78,15.691999999999098,0.9717268328422488,0.038491201813279544,0.053238725618727493,0.8844072259842644,0.7559105660653765,0.9333808948505963
MVD,150,78,15.691999999999098,0.9717268328422488,0.038491201813279544,0.053238725618727493,-0.3568904220951494,0.25410268784162127,0.4822411817905512
MVD,150,78,15.691999999999098,0.9717268328422488,0.038491201813279544,0.053238725618727493,0.3044628922945763,0.13043241527972763,0.17942280189974932
MVD,150,78,15.691999999999098,0.9717268328422488,0.038491201813279544,0.053238725618727493,-0.03437077239492974,0.17134513330791978,0.25128007182729806
MVD,150,78,15.691999999999098,0.9717268328422488,0.038491201813279544,0.053238725618727493,0.1194350441186897,0.23911140953881194,0.4619626105716309
LMD,200,78,15.726000000000568,0.9822412767096567,0.03174003577201864,0.04201600936111798,0.9755174232324775,0.45956540413063457,0.6109453891946853
LMD,200,78,15.726000000000568,0.9822412767096567,0.03174003577201864,0.04201600936111798,-0.525093392093498,0.1083598005456519,0.14460092631393437
LMD,200,78,15.726000000000568,0.9822412767096567,0.03174003577201864,0.04201600936111798,0.811868080940327,0.06436541557162531,0.08068246309656892
LMD,200,78,15.726000000000568,0.9822412767096567,0.03174003577201864,0.04201600936111798,-0.6605946433396822,0.10026378165448625,0.11818073422923617
LMD,200,78,15.726000000000568,0.9822412767096567,0.03174003577201864,0.04201600936111798,-0.343617853229073,0.06846624561818451,0.0972344884872353
MVD,200,78,25.597999999999956,0.9748333587465965,0.03331184095689449,0.050047371761486645,0.9530579326983305,0.6179647630239276,0.7415699787196411
MVD,200,78,25.597999999999956,0.9748333587465965,0.03331184095689449,0.050047371761486645,-0.24780414191533065,0.1564436917026942,0.33972859391211757
MVD,200,78,25.597999999999956,0.9748333587465965,0.03331184095689449,0.050047371761486645,0.578278732556016,0.09314101949525891,0.13566368863874484
MVD,200,78,25.597999999999956,0.9748333587465965,0.03331184095689449,0.050047371761486645,-0.3765937413393338,0.16712380247570596,0.288817451756018
MVD,200,78,25.597999999999956,0.9748333587465965,0.03331184095689449,0.050047371761486645,-0.17336251991686172,0.15991161560302905,0.41112507899870226
LMD,250,78,22.09100000000035,0.9828621505783376,0.030522170555317994,0.04009848704688571,0.9626300144555808,0.45448581688836237,0.6079395457748195
LMD,250,78,22.09100000000035,0.9828621505783376,0.030522170555317994,0.04009848704688571,-0.6949198077243411,0.14722101553554676,0.20758509397894223
LMD,250,78,22.09100000000035,0.9828621505783376,0.030522170555317994,0.04009848704688571,0.7588385828255838,0.06043970335154627,0.08400919360762532
LMD,250,78,22.09100000000035,0.9828621505783376,0.030522170555317994,0.04009848704688571,-0.13251813786039662,0.0733335815389903,0.09616245591259556
LMD,250,78,22.09100000000035,0.9828621505783376,0.030522170555317994,0.04009848704688571,0.33116356020573157,0.06349485251897781,0.09201701638193768
MVD,250,78,38.60100000000057,0.9797880821804762,0.03282562803429801,0.04360674457891772,0.9297280742249453,0.6918649648093609,0.8647356624323755
MVD,250,78,38.60100000000057,0.9797880821804762,0.03282562803429801,0.04360674457891772,-0.5044439448819265,0.16506518080681878,0.24330341246916576
MVD,250,78,38.60100000000057,0.9797880821804762,0.03282562803429801,0.04360674457891772,0.5441659235843194,0.08155749567813508,0.11044242765817196
MVD,250,78,38.60100000000057,0.9797880821804762,0.03282562803429801,0.04360674457891772,-0.003664457321985263,0.11200335927972467,0.15147349014140116
MVD,250,78,38.60100000000057,0.9797880821804762,0.03282562803429801,0.04360674457891772,-0.11690460402524308,0.12228110562676879,0.20800421534598057
LMD,50,79,1.805000000000291,0.9697573085834135,0.040286169686406754,0.054418594521635374,0.755273689617657,0.90987668509565,1.1256132117670177
LMD,50,79,1.805000000000291,0.9697573085834135,0.040286169686406754,0.054418594521635374,0.37195801479101415,0.15660231910865735,0.1963225129630749
LMD,50,79,1.805000000000291,0.9697573085834135,0.040286169686406754,0.054418594521635374,0.1179452961588275,0.1997655962110995,0.30797812179631656
LMD,50,79,1.805000000000291,0.9697573085834135,0.040286169686406754,0.054418594521635374,0.27672899796508393,0.29400600708428276,0.3243793059100049
LMD,50,79,1.805000000000291,0.9697573085834135,0.040286169686406754,0.054418594521635374,0.38603348854079,0.2908297400128276,0.418166235471547
MVD,50,79,4.541999999999462,0.9748524734535632,0.037978984019637445,0.05027089237296605,0.8492483932128461,0.7910946754798958,0.9838597930011268
MVD,50,79,4.541999999999462,0.9748524734535632,0.037978984019637445,0.05027089237296605,0.2908216933684903,0.22047951992494638,0.34744940111453243
MVD,50,79,4.541999999999462,0.9748524734535632,0.037978984019637445,0.05027089237296605,-0.5320328235621123,0.11891158985846727,0.15318765789662916
MVD,50,79,4.541999999999462,0.9748524734535632,0.037978984019637445,0.05027089237296605,-0.22835995084264957,0.18251051896671347,0.2253469148293666
MVD,50,79,4.541999999999462,0.9748524734535632,0.037978984019637445,0.05027089237296605,0.5734225732439879,0.13625632650149094,0.1731084436195702
LMD,100,79,5.363999999999578,0.9771866019188022,0.0362272815763776,0.048063426738376366,0.9725057847861587,0.5343430287037617,0.6638989691885814
LMD,100,79,5.363999999999578,0.9771866019188022,0.0362272815763776,0.048063426738376366,-0.7181914299945678,0.10243702039283438,0.12490666772673646
LMD,100,79,5.363999999999578,0.9771866019188022,0.0362272815763776,0.048063426738376366,-0.398265733155914,0.05956799912422639,0.0796651573266441
LMD,100,79,5.363999999999578,0.9771866019188022,0.0362272815763776,0.048063426738376366,0.6681882211964844,0.07914954133738827,0.09591952269203585
LMD,100,79,5.363999999999578,0.9771866019188022,0.0362272815763776,0.048063426738376366,-0.6069770504216574,0.09140482761184203,0.12025520266283476
MVD,100,79,8.790999999999258,0.9608419055457855,0.04405544025414502,0.06297337106865103,0.9388750462158452,0.6576985577520822,0.7834622500315215
MVD,100,79,8.790999999999258,0.9608419055457855,0.04405544025414502,0.06297337106865103,-0.2702755577412089,0.2100915369380245,0.4542732114379575
MVD,100,79,8.790999999999258,0.9608419055457855,0.04405544025414502,0.06297337106865103,-0.22789158469718604,0.1007802120626904,0.1434692174083173
MVD,100,79,8.790999999999258,0.9608419055457855,0.04405544025414502,0.06297337106865103,0.1656789839100784,0.1917119196309425,0.3317759927412446
MVD,100,79,8.790999999999258,0.9608419055457855,0.04405544025414502,0.06297337106865103,-0.5668692486349364,0.2583140954217177,0.37244482326560474
LMD,150,79,9.59100000000035,0.9808177264696344,0.03224118901295809,0.043630775967546685,0.9701831933267371,0.49687718004475445,0.6381115986203785
LMD,150,79,9.59100000000035,0.9808177264696344,0.03224118901295809,0.043630775967546685,-0.5063162263549247,0.12014167901107657,0.15158819296407192
LMD,150,79,9.59100000000035,0.9808177264696344,0.03224118901295809,0.043630775967546685,0.8707033624857292,0.07781083561464631,0.09782981792442248
LMD,150,79,9.59100000000035,0.9808177264696344,0.03224118901295809,0.043630775967546685,-0.5627867013040915,0.05684751967698759,0.07223801370671003
LMD,150,79,9.59100000000035,0.9808177264696344,0.03224118901295809,0.043630775967546685,0.09792611751582779,0.05986711636588659,0.07984510478507005
MVD,150,79,15.680999999998676,0.9778815404412021,0.03532257896770734,0.047317675419020405,0.9206371603212308,0.6414036364308361,0.7967466914220872
MVD,150,79,15.680999999998676,0.9778815404412021,0.03532257896770734,0.047317675419020405,-0.45897638631460264,0.21407070995638933,0.3564928029298521
MVD,150,79,15.680999999998676,0.9778815404412021,0.03532257896770734,0.047317675419020405,0.7239448460169903,0.1241758090500631,0.1619830939012841
MVD,150,79,15.680999999998676,0.9778815404412021,0.03532257896770734,0.047317675419020405,-0.49783766949781966,0.20461959126614418,0.303996091584151
MVD,150,79,15.680999999998676,0.9778815404412021,0.03532257896770734,0.047317675419020405,-0.030594898540420697,0.210733123386989,0.44096399828053245
LMD,200,79,15.613999999999578,0.9820484678896805,0.03088605195473069,0.041651958612920786,0.987233657787589,0.47114472318962775,0.5756869628743265
LMD,200,79,15.613999999999578,0.9820484678896805,0.03088605195473069,0.041651958612920786,-0.5821605604887955,0.1017951687523076,0.12835868303625272
LMD,200,79,15.613999999999578,0.9820484678896805,0.03088605195473069,0.041651958612920786,0.855342524724487,0.06022144155834337,0.07579222718649498
LMD,200,79,15.613999999999578,0.9820484678896805,0.03088605195473069,0.041651958612920786,0.7033442143556821,0.05568659487940062,0.0701149776707335
LMD,200,79,15.613999999999578,0.9820484678896805,0.03088605195473069,0.041651958612920786,0.3058479418779292,0.0539025036012149,0.07074452240990896
MVD,200,79,25.486000000000786,0.9626504042406916,0.038495804059774943,0.059997142458473075,0.9420847682171434,0.695334788247536,0.8110170759591513
MVD,200,79,25.486000000000786,0.9626504042406916,0.038495804059774943,0.059997142458473075,-0.7119122303536904,0.1349709865695225,0.17113510665389564
MVD,200,79,25.486000000000786,0.9626504042406916,0.038495804059774943,0.059997142458473075,0.7247919075299479,0.0706409943785191,0.08603613642687113
MVD,200,79,25.486000000000786,0.9626504042406916,0.038495804059774943,0.059997142458473075,0.5879945180787364,0.13426421950759287,0.20022016597655912
MVD,200,79,25.486000000000786,0.9626504042406916,0.038495804059774943,0.059997142458473075,0.7503503576988485,0.06373417310840372,0.0817227482638806
LMD,250,79,22.380999999999403,0.9817266494276975,0.031879429735553154,0.04210018181190215,0.9652630771214578,0.47876570763940096,0.6421910160258839
LMD,250,79,22.380999999999403,0.9817266494276975,0.031879429735553154,0.04210018181190215,-0.5460728841369885,0.12176204144576411,0.16619237231709116
LMD,250,79,22.380999999999403,0.9817266494276975,0.031879429735553154,0.04210018181190215,0.42480592484438506,0.039553225700989875,0.05485052592150491
LMD,250,79,22.380999999999403,0.9817266494276975,0.031879429735553154,0.04210018181190215,0.17445319031088047,0.057148684728569626,0.09427036056961277
LMD,250,79,22.380999999999403,0.9817266494276975,0.031879429735553154,0.04210018181190215,-0.4491365661430601,0.11298104541962814,0.15581819615603243
MVD,250,79,38.8070000000007,0.9758101427161624,0.03654623631724978,0.04852165601036893,0.9518676530268492,0.6173225215853861,0.7450962246974231
MVD,250,79,38.8070000000007,0.9758101427161624,0.03654623631724978,0.04852165601036893,-0.31674293715742297,0.17027011532050265,0.3002506667946358
MVD,250,79,38.8070000000007,0.9758101427161624,0.03654623631724978,0.04852165601036893,0.2661171642004862,0.089590634652829515,0.12112151078170567
MVD,250,79,38.8070000000007,0.9758101427161624,0.03654623631724978,0.04852165601036893,0.048911555630787626,0.13655861717601867,0.2607063434456985
MVD,250,79,38.8070000000007,0.9758101427161624,0.03654623631724978,0.04852165601036893,-0.09250324971421685,0.1990126341707525,0.43852913046383696
LMD,50,80,1.8130000000001019,0.9850103688574364,0.02974603930033753,0.03824613176620975,0.8293530314905475,1.599149620740995,1.9380078708881232
LMD,50,80,1.8130000000001019,0.9850103688574364,0.02974603930033753,0.03824613176620975,-0.029228416381832267,0.09944735363206082,0.11626065999488297
LMD,50,80,1.8130000000001019,0.9850103688574364,0.02974603930033753,0.03824613176620975,-0.2972982598679697,0.07906089621618183,0.09690196261664231
LMD,50,80,1.8130000000001019,0.9850103688574364,0.02974603930033753,0.03824613176620975,0.6921711410146947,0.24331245475038307,0.26618535266364646
LMD,50,80,1.8130000000001019,0.9850103688574364,0.02974603930033753,0.03824613176620975,0.3956517762562377,0.15836922329241354,0.17024899211792585
MVD,50,80,4.506999999999607,0.9798097673671092,0.03551999040701768,0.04530582171673513,0.9390320777397041,0.8486964695694369,1.0028565981800077
MVD,50,80,4.506999999999607,0.9798097673671092,0.03551999040701768,0.04530582171673513,0.1625486153404799,0.13284724360385722,0.180009752657767
MVD,50,80,4.506999999999607,0.9798097673671092,0.03551999040701768,0.04530582171673513,-0.1907613041467607,0.11400847738535573,0.16068236404939149
MVD,50,80,4.506999999999607,0.9798097673671092,0.03551999040701768,0.04530582171673513,0.17422405269366253,0.2711958062093827,0.3428975469582502
MVD,50,80,4.506999999999607,0.9798097673671092,0.03551999040701768,0.04530582171673513,0.6387459205435023,0.1690404339262541,0.21583083013158288
LMD,100,80,4.777000000000044,0.9734767055893923,0.03940908616935441,0.051317321358870086,0.954424068459111,0.6105516568671893,0.7856322015984748
LMD,100,80,4.777000000000044,0.9734767055893923,0.03940908616935441,0.051317321358870086,-0.4653660602929007,0.11580497281475627,0.16119586830440918
LMD,100,80,4.777000000000044,0.9734767055893923,0.03940908616935441,0.051317321358870086,0.43158228074800364,0.06732964021812679,0.08643462723050149
LMD,100,80,4.777000000000044,0.9734767055893923,0.03940908616935441,0.051317321358870086,0.40867535232940966,0.0871873950653169,0.10750532656596257
LMD,100,80,4.777000000000044,0.9734767055893923,0.03940908616935441,0.051317321358870086,-0.027369085943987233,0.08236668399018741,0.11328345570036595
MVD,100,80,8.653999999998632,0.9412988428337651,0.05717512491027702,0.07627083020850539,0.8165371304005387,0.783194242382647,1.0055807923177051
MVD,100,80,8.653999999998632,0.9412988428337651,0.05717512491027702,0.07627083020850539,-0.011362590717328022,0.3396361603323728,0.5109773507144276
MVD,100,80,8.653999999998632,0.9412988428337651,0.05717512491027702,0.07627083020850539,-0.10188250900063611,0.22374246512491244,0.3174519765295544
MVD,100,80,8.653999999998632,0.9412988428337651,0.05717512491027702,0.07627083020850539,-0.051617620856124445,0.3693296820594926,0.5027464063600363
MVD,100,80,8.653999999998632,0.9412988428337651,0.05717512491027702,0.07627083020850539,-0.20822028952230998,0.29855477384677115,0.47671617010465667
LMD,150,80,9.42699999999968,0.970769400614217,0.04138120063549197,0.05371886023279102,0.9810321165596055,0.6464159658175213,0.7988038747288262
LMD,150,80,9.42699999999968,0.970769400614217,0.04138120063549197,0.05371886023279102,-0.00614817344175046,0.0691386535895211,0.08279684451943105
LMD,150,80,9.42699999999968,0.970769400614217,0.04138120063549197,0.05371886023279102,0.7955593925172038,0.05954213129595947,0.0752731752722886
LMD,150,80,9.42699999999968,0.970769400614217,0.04138120063549197,0.05371886023279102,0.1894216286203374,0.0715725147411601,0.10755127928666791
LMD,150,80,9.42699999999968,0.970769400614217,0.04138120063549197,0.05371886023279102,0.600999625198307,0.06970866986212838,0.08742450157109509
MVD,150,80,16.03900000000067,0.960326057362488,0.04576573066193825,0.06300176951341617,0.7840454337952605,0.9118222060521327,1.2011848356732355
MVD,150,80,16.03900000000067,0.960326057362488,0.04576573066193825,0.06300176951341617,-0.08745459927143637,0.25239714811143105,0.38707391453808854
MVD,150,80,16.03900000000067,0.960326057362488,0.04576573066193825,0.06300176951341617,0.19453022795030928,0.2112518537127456,0.34746971744135896
MVD,150,80,16.03900000000067,0.960326057362488,0.04576573066193825,0.06300176951341617,0.17782400472485532,0.25674773951287894,0.34726712195300685
MVD,150,80,16.03900000000067,0.960326057362488,0.04576573066193825,0.06300176951341617,0.14117436497268113,0.31928344341034687,0.45752805679106456
LMD,200,80,14.922999999998865,0.9775545018226445,0.03569574641840847,0.046798838421074344,0.9905110550324441,0.48646575061558345,0.5772571612408397
LMD,200,80,14.922999999998865,0.9775545018226445,0.03569574641840847,0.046798838421074344,-0.7553471689074954,0.1611298504061107,0.21354241645040797
LMD,200,80,14.922999999998865,0.9775545018226445,0.03569574641840847,0.046798838421074344,0.8013904083167215,0.05980400604111129,0.08052317344902159
LMD,200,80,14.922999999998865,0.9775545018226445,0.03569574641840847,0.046798838421074344,-0.13295968721246507,0.0566022782727763,0.07184663540768814
LMD,200,80,14.922999999998865,0.9775545018226445,0.03569574641840847,0.046798838421074344,-0.23440455558388296,0.05583227664133554,0.07381015034021389
MVD,200,80,25.37800000000061,0.9743262213292883,0.03899444854939026,0.05030241301059403,0.9015350905634811,0.7437857441313568,0.9490826095306674
MVD,200,80,25.37800000000061,0.9743262213292883,0.03899444854939026,0.05030241301059403,-0.40675142285633703,0.16996418782573816,0.24095410227502398
MVD,200,80,25.37800000000061,0.9743262213292883,0.03899444854939026,0.05030241301059403,0.14413013677867773,0.10265121869027444,0.1472804464336067
MVD,200,80,25.37800000000061,0.9743262213292883,0.03899444854939026,0.05030241301059403,0.024628361105870005,0.14879341267343435,0.20041431782361274
MVD,200,80,25.37800000000061,0.9743262213292883,0.03899444854939026,0.05030241301059403,-0.21094370056794604,0.1599150100495302,0.21952243332226976
LMD,250,80,21.55500000000029,0.9825897774711971,0.03099494630474081,0.040892562477093435,0.9696310749013144,0.5538225459876962,0.7179264948936019
LMD,250,80,21.55500000000029,0.9825897774711971,0.03099494630474081,0.040892562477093435,-0.2990350322643866,0.05471320503976146,0.07072593713159983
LMD,250,80,21.55500000000029,0.9825897774711971,0.03099494630474081,0.040892562477093435,0.48657466653054215,0.04838627622604642,0.06243233209153896
LMD,250,80,21.55500000000029,0.9825897774711971,0.03099494630474081,0.040892562477093435,0.12877705640680429,0.04598324416876899,0.06104400298444339
LMD,250,80,21.55500000000029,0.9825897774711971,0.03099494630474081,0.040892562477093435,-0.34497017007881764,0.054657321526982855,0.07485925386764788
MVD,250,80,38.11300000000119,0.9737627014155055,0.03434295985348688,0.050204647251553075,0.9476360516374334,0.6877485149276289,0.8122839083796669
MVD,250,80,38.11300000000119,0.9737627014155055,0.03434295985348688,0.050204647251553075,-0.21882961977290688,0.0980474202267602,0.1438861510310808
MVD,250,80,38.11300000000119,0.9737627014155055,0.03434295985348688,0.050204647251553075,0.33894110318769755,0.057223366072676855,0.07649221826773432
MVD,250,80,38.11300000000119,0.9737627014155055,0.03434295985348688,0.050204647251553075,0.23037712236133995,0.07066348658494355,0.12110301595859824
MVD,250,80,38.11300000000119,0.9737627014155055,0.03434295985348688,0.050204647251553075,0.25004879999037893,0.11020806788507044,0.15750009484246325
LMD,50,81,1.8130000000001019,0.9744038444665807,0.03498962496780023,0.04957060192832373,0.9588147382062198,0.6921823266180108,0.8493107912657315
LMD,50,81,1.8130000000001019,0.9744038444665807,0.03498962496780023,0.04957060192832373,0.06214049381561872,0.08714558746843905,0.11798014479405418
LMD,50,81,1.8130000000001019,0.9744038444665807,0.03498962496780023,0.04957060192832373,0.34427215428361546,0.06457054416035096,0.07671643983933576
LMD,50,81,1.8130000000001019,0.9744038444665807,0.03498962496780023,0.04957060192832373,0.5626467606230734,0.23314848907912158,0.32069051537891274
LMD,50,81,1.8130000000001019,0.9744038444665807,0.03498962496780023,0.04957060192832373,0.5413180363273536,0.0839568950702085,0.1108002757081641
MVD,50,81,4.585999999999331,0.9774739483165378,0.03579365882407668,0.047200110446007006,0.9620475676782457,0.8204053169393354,0.9617524379820268
MVD,50,81,4.585999999999331,0.9774739483165378,0.03579365882407668,0.047200110446007006,-0.04865402315970186,0.11300213681808995,0.15003873604385917
MVD,50,81,4.585999999999331,0.9774739483165378,0.03579365882407668,0.047200110446007006,0.05686057371580773,0.06694949579492636,0.08899937252768861
MVD,50,81,4.585999999999331,0.9774739483165378,0.03579365882407668,0.047200110446007006,0.6556759675270443,0.15944258523413823,0.21614131653709254
MVD,50,81,4.585999999999331,0.9774739483165378,0.03579365882407668,0.047200110446007006,0.6968925908440388,0.12134827991848089,0.1596093461787099
LMD,100,81,4.805000000000291,0.9719856611364488,0.03958357558910792,0.05310357156642356,0.9858630110109085,0.5317494094527649,0.6849771721344533
LMD,100,81,4.805000000000291,0.9719856611364488,0.03958357558910792,0.05310357156642356,0.40971058567429064,0.0549821315743104,0.07416683581082528
LMD,100,81,4.805000000000291,0.9719856611364488,0.03958357558910792,0.05310357156642356,0.4920575897832826,0.0444897502417435,0.05472995997144564
LMD,100,81,4.805000000000291,0.9719856611364488,0.03958357558910792,0.05310357156642356,0.6489464262065711,0.07867353333577391,0.09310450246102467
LMD,100,81,4.805000000000291,0.9719856611364488,0.03958357558910792,0.05310357156642356,-0.06887091449043506,0.08109776059886982,0.10599940647308653
MVD,100,81,8.575999999999112,0.9507154690482491,0.05054255816947399,0.07095789681177142,0.8811404890988366,0.8006273062594562,0.9905669659263495
MVD,100,81,8.575999999999112,0.9507154690482491,0.05054255816947399,0.07095789681177142,0.10863643373015164,0.3198875267889032,0.4540775754688987
MVD,100,81,8.575999999999112,0.9507154690482491,0.05054255816947399,0.07095789681177142,0.18715404470236882,0.17191392002984512,0.2312669235992513
MVD,100,81,8.575999999999112,0.9507154690482491,0.05054255816947399,0.07095789681177142,0.14843053989218996,0.3441997351449863,0.4892126338305757
MVD,100,81,8.575999999999112,0.9507154690482491,0.05054255816947399,0.07095789681177142,-0.07276269035738547,0.3341115060077035,0.49898085225020233
LMD,150,81,9.130999999999403,0.9755962072732575,0.03623939706054695,0.048579234831353665,0.9611171413196408,0.6966167409449575,0.8935980397325347
LMD,150,81,9.130999999999403,0.9755962072732575,0.03623939706054695,0.048579234831353665,-0.4435638719747048,0.09083571299448723,0.131665639291852
LMD,150,81,9.130999999999403,0.9755962072732575,0.03623939706054695,0.048579234831353665,0.911944725090202,0.08261118789350626,0.10982496166298696
LMD,150,81,9.130999999999403,0.9755962072732575,0.03623939706054695,0.048579234831353665,-0.3653425727316832,0.09171033648225863,0.12404488595609661
LMD,150,81,9.130999999999403,0.9755962072732575,0.03623939706054695,0.048579234831353665,-0.014979663442941625,0.10485501737295082,0.12874063973090843
MVD,150,81,15.71900000000096,0.9509840797851482,0.04579342003526275,0.06856010219928739,0.927769536822966,0.876014474195328,1.0294211411019762
MVD,150,81,15.71900000000096,0.9509840797851482,0.04579342003526275,0.06856010219928739,-0.4745144106424944,0.10810949585570144,0.1520721746833734
MVD,150,81,15.71900000000096,0.9509840797851482,0.04579342003526275,0.06856010219928739,0.7383203029433876,0.09445808887279132,0.12124386455801534
MVD,150,81,15.71900000000096,0.9509840797851482,0.04579342003526275,0.06856010219928739,0.1282951931314622,0.06704165552767893,0.10382225691134953
MVD,150,81,15.71900000000096,0.9509840797851482,0.04579342003526275,0.06856010219928739,0.05123456099603619,0.08478291065150258,0.16841606195880243
LMD,200,81,15.104999999999563,0.9780318838988354,0.03522604730019162,0.04586145118427091,0.969267631194139,0.5377474981953906,0.6881811880302355
LMD,200,81,15.104999999999563,0.9780318838988354,0.03522604730019162,0.04586145118427091,-0.7411741342539796,0.12153007951119069,0.16414378451157943
LMD,200,81,15.104999999999563,0.9780318838988354,0.03522604730019162,0.04586145118427091,-0.014120571871151693,0.041047339264729706,0.05714194621097036
LMD,200,81,15.104999999999563,0.9780318838988354,0.03522604730019162,0.04586145118427091,-0.07196108358209674,0.08976259211146409,0.11447565866753981
LMD,200,81,15.104999999999563,0.9780318838988354,0.03522604730019162,0.04586145118427091,-0.08561998138250018,0.09722953250512503,0.12073953904680813
MVD,200,81,25.60900000000038,0.9641254627702706,0.04505423682874238,0.058745092993570946,0.7764655949076461,0.8536263852844389,1.161728216110387
MVD,200,81,25.60900000000038,0.9641254627702706,0.04505423682874238,0.058745092993570946,-0.2420690961090856,0.23148707110093272,0.3280647653348397
MVD,200,81,25.60900000000038,0.9641254627702706,0.04505423682874238,0.058745092993570946,-0.13252260776222702,0.16401017831151235,0.21640920420715787
MVD,200,81,25.60900000000038,0.9641254627702706,0.04505423682874238,0.058745092993570946,0.09544749260633968,0.3200809417079741,0.496531787080837
MVD,200,81,25.60900000000038,0.9641254627702706,0.04505423682874238,0.058745092993570946,0.06473067169301704,0.3018117204058555,0.4418253787903177
LMD,250,81,21.881999999999607,0.9840534481416816,0.029746525571194986,0.03877586279787117,0.9762120997521352,0.5829568277766966,0.7336394235025733
LMD,250,81,21.881999999999607,0.9840534481416816,0.029746525571194986,0.03877586279787117,-0.5537911502659406,0.09347579950262443,0.13348915372830678
LMD,250,81,21.881999999999607,0.9840534481416816,0.029746525571194986,0.03877586279787117,0.41098022749398455,0.030261183123359656,0.040490826196634536
